,id,address,price,bedrooms,bathrooms,square_feet,city,zipcode,state,lat,lon,SHAPE
639,683,"10208 N Bentsen Rd Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",750000,5,6,5943,Mcallen,78504,TX,26.298559865804,-98.2541047203813,"{'x': -98.25400987099994, 'y': 26.29936494100008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
640,684,"204 Water Lilly Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",499000,4,5,3838,Mcallen,78504,TX,26.2460391370068,-98.2147733189179,"{'x': -98.21439857099995, 'y': 26.245938351000063, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
641,685,"4902 N 47th Ln Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",195000,5,4,2604,Mcallen,78504,TX,26.2551031532472,-98.2654855660284,"{'x': -98.26569190799995, 'y': 26.254267533000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
642,686,"4700 Quail Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",189900,3,2,1834,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.25440879699994, 'y': 26.268327527000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
643,687,"9101 N 28th St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",179000,3,2,1954,Mcallen,78504,TX,26.2888697925268,-98.2381583630519,"{'x': -98.23838854099995, 'y': 26.287463441000057, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
644,688,"2900 Wanda Ave Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",229900,3,4,2389,Mcallen,78503,TX,26.1651537539797,-98.2476918315878,"{'x': -98.26231801199998, 'y': 26.155603340000027, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
645,689,"7800 N 1st St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",320000,4,3,2838,Mcallen,78504,TX,26.2718938596202,-98.2082739774182,"{'x': -98.20831974799995, 'y': 26.272043455000073, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
646,690,"2701 Pelican Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",184900,3,2,2156,Mcallen,78504,TX,26.2662451922948,-98.2409990195557,"{'x': -98.24100316299996, 'y': 26.266461707000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
647,691,"400 E Bluebird Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",249900,4,3,2340,Mcallen,78504,TX,26.2497019515802,-98.2080860119393,"{'x': -98.20788508999999, 'y': 26.24972073300006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
648,692,"7105 N 4th St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",225000,4,3,2594,Mcallen,78504,TX,26.2649310926962,-98.2134663933349,"{'x': -98.21340124499994, 'y': 26.264942654000038, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
649,693,"814 S 16th 1/2 St Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",59900,3,1,1672,Mcallen,78501,TX,26.1969809520021,-98.2387280372073,"{'x': -98.23875074099999, 'y': 26.196463519000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
650,694,"6008 N 17th St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",230000,3,2,2260,Mcallen,78504,TX,26.2588577704172,-98.2287055194707,"{'x': -98.22869892299997, 'y': 26.259406785000067, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
651,695,"1824 Harvard Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",272900,4,4,2313,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.22733712899998, 'y': 26.281756318000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
652,696,"6905 N 31st St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",150000,3,2,1743,Mcallen,78504,TX,26.2690553974825,-98.2443432228074,"{'x': -98.24503937899999, 'y': 26.267982034000056, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
653,697,"3620 La Vista Ave Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",113500,3,2,984,Mcallen,78501,TX,26.2297963004288,-98.2576951275674,"{'x': -98.25720482299994, 'y': 26.229659216000073, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
654,698,"100 Eagle Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",1175000,7,10,9584,Mcallen,78504,TX,26.2535158229645,-98.2110601119616,"{'x': -98.21109637699999, 'y': 26.253279260000056, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
655,699,"2400 Denton Creek Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",210000,3,2,2018,Mcallen,78504,TX,26.303193,-98.228914,"{'x': -98.22894687199994, 'y': 26.302971183000068, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
656,700,"4904 La Vista St Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",211900,4,4,2476,Mcallen,78501,TX,26.2311172578185,-98.2725943115323,"{'x': -98.27183695799994, 'y': 26.23095627500004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
657,701,"5901 N 12th St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",140000,3,2,1462,Mcallen,78504,TX,26.2570315662612,-98.2232108698756,"{'x': -98.22316997499996, 'y': 26.25682663400005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
658,702,"13201 N Depot Rd Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",989000,5,6,6371,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.22367156699994, 'y': 26.32431162000006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
659,703,"5601 N 36th St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",169000,4,3,2313,Mcallen,78504,TX,26.2569260041536,-98.251306831591,"{'x': -98.25127820099999, 'y': 26.256593661000068, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
660,704,"3009 Gull Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",169000,3,2,1721,Mcallen,78504,TX,26.2590907243299,-98.2474438684805,"{'x': -98.24619478399995, 'y': 26.259023642000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
661,705,"2421 Sandpiper Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",222000,4,2,1930,Mcallen,78504,TX,26.2686597641963,-98.2373537980215,"{'x': -98.23731295799996, 'y': 26.26882375100007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
662,706,"1420 Northgate Ln Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",1390000,5,5,5905,Mcallen,78504,TX,26.2859743400768,-98.2208353176161,"{'x': -98.22099571299998, 'y': 26.28498430600007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
663,707,"13407 N 37th Ln Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541 Edinburg, TX 78541",299995,3,3,2869,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.24258886899997, 'y': 26.32960107400004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
664,708,"113 E Warbler Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",240000,4,2,2361,Mcallen,78504,TX,26.2692121665776,-98.2086983938838,"{'x': -98.20788787699996, 'y': 26.269186326000067, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
665,709,"2200 N H St Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",208000,4,3,2508,Mcallen,78501,TX,26.220455105217,-98.2077526070796,"{'x': -98.20796785699997, 'y': 26.220482036000078, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
666,710,"216 Ben Hogan Ave Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",459900,5,5,3263,Mcallen,78503,TX,26.1803764274833,-98.2252757709661,"{'x': -98.22606681899998, 'y': 26.180390293000073, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
667,711,"4616 Ben Hogan Ave Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",315000,4,3,2656,Mcallen,78503,TX,26.187236741793,-98.2761158352466,"{'x': -98.27614837699997, 'y': 26.187055333000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
668,712,"505 N 15th St Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",560000,4,4,3300,Mcallen,78501,TX,26.2086168965021,-98.234960910501,"{'x': -98.23479106999997, 'y': 26.208837492000043, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
669,713,"128 W Marigold Ave Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",275000,4,3,2974,Mcallen,78501,TX,26.2369877742437,-98.2135959769603,"{'x': -98.21425293499999, 'y': 26.236978144000034, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
670,714,"2315 S 42nd Ln Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",299000,4,5,3118,Mcallen,78503,TX,26.1651537539797,-98.2476918315878,"{'x': -98.27070669999995, 'y': 26.186961706000034, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
671,715,"7300 N 5th St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",410000,5,4,3714,Mcallen,78504,TX,26.2704059552379,-98.2132799494898,"{'x': -98.21372186499997, 'y': 26.268145869000023, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
672,716,"5813 N 3rd St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",759900,4,5,5609,Mcallen,78504,TX,26.2534517646678,-98.2133054419445,"{'x': -98.21296864299995, 'y': 26.255015099000047, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
673,717,"415 Victoria Ave Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",299900,4,3,2793,Mcallen,78503,TX,26.181626,-98.227129,"{'x': -98.22708412299994, 'y': 26.181873714000062, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
674,718,"3624 S G St Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",279900,4,5,2845,Mcallen,78503,TX,26.1666815042622,-98.2182720250427,"{'x': -98.21822165699996, 'y': 26.16668171200007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
675,719,"1817 Jefferson Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",410000,4,5,3763,Mcallen,78504,TX,26.2830791630749,-98.2270689181252,"{'x': -98.22634382299998, 'y': 26.283031744000027, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
676,720,"400 E Dallas Ave Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",219900,4,3,2864,Mcallen,78501,TX,26.1974049965196,-98.2170713811701,"{'x': -98.21678528299998, 'y': 26.197438758000033, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
677,721,"2613 Brazos Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",595000,4,4,3891,Mcallen,78504,TX,26.3020040502353,-98.2325210669444,"{'x': -98.23387920199997, 'y': 26.30204564400003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
678,722,"4208 Whitewing Ave Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",177500,3,3,1683,Mcallen,78501,TX,26.232965806829,-98.2640362180819,"{'x': -98.26433451699995, 'y': 26.232894136000027, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
679,723,"3313 N 36th Ln Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",195000,3,3,2248,Mcallen,78501,TX,26.2385416723493,-98.2557558881615,"{'x': -98.25574220099998, 'y': 26.23804279600006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
680,724,"5817 Oriole Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",229900,3,4,1835,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.22470786299999, 'y': 26.263963079000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
681,725,"1200 Hibiscus Ave Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",169000,3,2,1584,Mcallen,78501,TX,26.2343469109367,-98.227563056108,"{'x': -98.22770643299998, 'y': 26.23432625600003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
682,726,"3700 Neuhaus Dr Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",350000,5,3,3000,Mcallen,78503,TX,26.1826412921736,-98.2680238464767,"{'x': -98.26585434099997, 'y': 26.183108271000037, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
683,727,"1201 Hibiscus Ave Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",320000,4,3,2809,Mcallen,78501,TX,26.2341683472075,-98.2275895495982,"{'x': -98.22785553399996, 'y': 26.234296765000067, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
684,728,"7324 N 4th St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",612000,4,6,3908,Mcallen,78504,TX,26.2681219888131,-98.212678491043,"{'x': -98.21265934599995, 'y': 26.268595869000023, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
685,729,"6208 N Cynthia St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",271000,4,5,3319,Mcallen,78504,TX,26.257990585568,-98.2076367898781,"{'x': -98.20774196699995, 'y': 26.257677475000037, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
686,730,"130 Ulex Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",175000,4,3,2208,Mcallen,78504,TX,26.2446549503456,-98.2113722794781,"{'x': -98.21326529399994, 'y': 26.245033333000038, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
687,731,"800 S Cynthia St Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",218000,4,3,3000,Mcallen,78501,TX,26.1943129758354,-98.2186832948951,"{'x': -98.21865910999998, 'y': 26.194078938000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
688,732,"2209 Providence Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",193900,3,2,1824,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.22892443099994, 'y': 26.290018898000028, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
689,733,"4421 Caddo Ln Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",279000,3,3,2204,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.22704999999996, 'y': 26.257720000000063, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
690,734,"4701 Thunderbird Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",114905,4,2,1937,Mcallen,78504,TX,26.2729018605865,-98.2622083409017,"{'x': -98.25467615899998, 'y': 26.270993545000067, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
691,735,"625 W Jackson Ave Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",332000,5,3,2681,Mcallen,78501,TX,26.1936905547911,-98.227627201932,"{'x': -98.22814539999996, 'y': 26.193849707000027, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
692,736,"8600 N Taylor Rd Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",800000,4,4,4524,Mcallen,78504,TX,26.2861312660373,-98.2648312857251,"{'x': -98.26472984199995, 'y': 26.28695790100005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
693,737,"4613 N 8th St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",264000,4,4,2733,Mcallen,78504,TX,26.2449155021101,-98.2204141811834,"{'x': -98.22029816799994, 'y': 26.245225047000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
694,738,"6108 N 32nd St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",145000,3,2,2060,Mcallen,78504,TX,26.2626815565823,-98.2469949444283,"{'x': -98.24716161599997, 'y': 26.26207581500006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
695,739,"1916 N 46th St Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",274000,3,4,2006,Mcallen,78501,TX,26.2287084827824,-98.2690008314694,"{'x': -98.26927938299997, 'y': 26.227545727000063, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
696,740,"3809 Mynah Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",144500,3,2,1898,Mcallen,78504,TX,26.26537472113,-98.2547852519684,"{'x': -98.25322462299994, 'y': 26.265253674000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
697,741,"3704 S I St Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",345000,4,4,3346,Mcallen,78503,TX,26.1662281585049,-98.2161010684045,"{'x': -98.21610841699999, 'y': 26.166323053000042, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
698,742,"3400 Water Lilly Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",169000,4,2,1937,Mcallen,78504,TX,26.2515309392048,-98.2505893100835,"{'x': -98.25065519099996, 'y': 26.251300318000062, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
699,743,"3004 Queens Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",122500,3,3,1634,Mcallen,78504,TX,26.2920008719172,-98.2392875383673,"{'x': -98.22830626499996, 'y': 26.290789567000047, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
700,744,"100 W Flamingo Ct Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",598000,4,5,3454,Mcallen,78504,TX,26.2540568955118,-98.2101682302348,"{'x': -98.21041090199998, 'y': 26.25384220500007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
701,745,"2016 S 48th St Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",254500,3,3,2800,Mcallen,78503,TX,26.1912531909374,-98.2763653209747,"{'x': -98.27639190999997, 'y': 26.19073592600006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
702,746,"103 E Augusta Sq S Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",1200000,5,6,6251,Mcallen,78503,TX,26.1787967195732,-98.2213838272154,"{'x': -98.22157120099996, 'y': 26.181431243000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
703,747,"3812 Ware Del Norte Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",127000,3,2,1943,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.24757562499997, 'y': 26.29686937300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
704,748,"4609 Savannah Ave Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",359000,4,4,3199,Mcallen,78503,TX,26.1929700351087,-98.2743739590544,"{'x': -98.27491584799998, 'y': 26.193106751000073, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
705,749,"3308 Southern Breeze Ave Mcallen, TX 78541 Mcallen, TX 78541 Mcallen, TX 78541 Mcallen, TX 78541",359900,5,4,3829,Mcallen,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.23926765599998, 'y': 26.328889213000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
706,750,"4401 S L St Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",585000,4,5,4540,Mcallen,78503,TX,26.1651537539797,-98.2476918315878,"{'x': -98.21224051099995, 'y': 26.16075915700003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
707,751,"2209 N H St Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",245000,3,3,2690,Mcallen,78501,TX,26.220907304978,-98.2081567560136,"{'x': -98.20795864999997, 'y': 26.220871938000073, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
708,752,"2236 S 26th St Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",94900,3,1,1089,Mcallen,78503,TX,26.1848341238949,-98.2532898065594,"{'x': -98.25330116799995, 'y': 26.184311989000037, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
709,753,"1200 W Gardenia Ave Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",169000,3,2,2295,Mcallen,78501,TX,26.2335409661983,-98.2278557758378,"{'x': -98.22805687699997, 'y': 26.233475300000066, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
710,754,"7009 N 4th St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",289000,4,3,2902,Mcallen,78504,TX,26.2641428893143,-98.2136080518101,"{'x': -98.21351816099997, 'y': 26.264204989000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
711,755,"6905 N Cynthia St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",340000,4,4,3640,Mcallen,78504,TX,26.2630200208475,-98.2069045895584,"{'x': -98.20698160999996, 'y': 26.26270304700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
712,756,"1334 Tulip Cir Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",315000,4,3,2691,Mcallen,78504,TX,26.2449470397275,-98.2260582479852,"{'x': -98.22619785899997, 'y': 26.24583433300006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
713,757,"3621 S H St Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",315000,3,3,3030,Mcallen,78503,TX,26.1651537539797,-98.2476918315878,"{'x': -98.21709196099994, 'y': 26.16679284500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
714,758,"5208 Lost Creek Ln Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",232927,3,3,1729,Mcallen,78503,TX,26.4480818174924,-98.2842329529608,"{'x': -98.21459999999996, 'y': 26.17345000000006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
715,759,"5112 W Tamarack Ave Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",299900,3,4,1960,Mcallen,78501,TX,26.2158022679443,-98.2391665215778,"{'x': -98.27345747699997, 'y': 26.228547260000028, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
716,760,"1001 E Balboa Ave Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",299000,4,4,2515,Mcallen,78503,TX,26.1667767656988,-98.2160024554858,"{'x': -98.24441581999997, 'y': 26.177507329000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
717,761,"3800 S L St Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",459000,4,3,3323,Mcallen,78503,TX,26.1748630468386,-98.2122554491917,"{'x': -98.21274955199999, 'y': 26.164166427000055, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
718,762,"3841 S D St Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",175000,3,2,1520,Mcallen,78503,TX,26.1680775244412,-98.2214143793953,"{'x': -98.22102529499995, 'y': 26.167907209000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
719,763,"10613 N 24th St Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",259000,3,4,3265,Mcallen,78504,TX,26.3014111492853,-98.2297264360653,"{'x': -98.22922562399998, 'y': 26.301882142000068, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
720,764,"1305 Keeton Ave Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",259900,4,3,1943,Mcallen,78503,TX,26.1746815951593,-98.210232090999,"{'x': -98.21194853799994, 'y': 26.174829351000028, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
721,765,"615 S 1st Ln Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",536000,5,5,4773,Mcallen,78501,TX,26.1960691055622,-98.2213496528969,"{'x': -98.22144836499996, 'y': 26.19576795300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
722,766,"2109 Providence Ave Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504 Mcallen, TX 78504",239000,4,3,2030,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.22788007699995, 'y': 26.28985822800007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
723,767,"400 E El Rancho Ave Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503 Mcallen, TX 78503",1400000,3,3,5500,Mcallen,78503,TX,26.1708483374251,-98.2221216405935,"{'x': -98.22171187099997, 'y': 26.17085073100003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
724,768,"2200 N 47th St Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501 Mcallen, TX 78501",189000,4,2,2163,Mcallen,78501,TX,26.2315943405993,-98.2691540574793,"{'x': -98.26952140799995, 'y': 26.22967095300004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
