Compare	Shape	Carat	Color	Clarity	Cut	Report	Origin	Price	 empty
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.20	J	SI1	Super Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.21	J	VS2	Super Ideal	HRD	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.11	J	VS2	Super Ideal	IGI	Lab Created	$1,640	View
Pear	0.90	G	VS1	Very Good	IGI	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.11	J	VS2	Super Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.11	J	VS2	Super Ideal	IGI	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.10	J	VVS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.01	I	VS1	Very Good	GCAL	Lab Created	$1,640	View
Round	1.01	I	VS1	Very Good	GCAL	Lab Created	$1,640	View
Round	1.00	I	VS1	Very Good	IGI	Lab Created	$1,640	View
Emerald	1.01	F	SI1	Super Ideal	IGI	Lab Created	$1,640	View
Emerald	1.01	F	SI1	Super Ideal	IGI	Lab Created	$1,640	View
Cushion	1.00	F	SI1	Good	IGI	Lab Created	$1,640	View
Radiant	0.93	D	VS2	Very Good	IGI	Lab Created	$1,640	View
Emerald	1.06	H	VS2	Very Good	IGI	Lab Created	$1,640	View
Pear	1.03	H	VS2	Very Good	IGI	Lab Created	$1,640	View
Emerald	0.96	E	VS1	Very Good	IGI	Lab Created	$1,640	View
Round	1.00	I	VS1	Good	IGI	Lab Created	$1,640	View
Asscher	1.00	F	SI1	Very Good	IGI	Lab Created	$1,640	View
Asscher	1.00	F	SI1	Very Good	IGI	Lab Created	$1,640	View
Cushion	1.00	F	SI1	Very Good	IGI	Lab Created	$1,640	View
Round	0.90	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	0.94	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.00	I	SI2	Very Good	IGI	Lab Created	$1,640	View
Round	1.00	I	SI2	Very Good	IGI	Lab Created	$1,640	View
Round	1.00	J	SI1	Very Good	IGI	Lab Created	$1,640	View
Round	1.00	I	SI2	Ideal	IGI	Lab Created	$1,640	View
Round	1.00	I	SI2	Ideal	IGI	Lab Created	$1,640	View
Round	0.94	I	SI1	Very Good	IGI	Lab Created	$1,640	View
Round	1.00	I	SI2	Ideal	IGI	Lab Created	$1,640	View
Emerald	1.00	I	VS2	Very Good	IGI	Lab Created	$1,640	View
Round	1.11	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.11	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Very Good	IGI	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.21	J	VS2	Super Ideal	HRD	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	J	VS2	Ideal	IGI	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.18	H	SI2	Super Ideal	HRD	Lab Created	$1,640	View
Round	1.14	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.21	J	VS2	Super Ideal	HRD	Lab Created	$1,640	View
Round	1.07	J	VS1	Ideal	IGI	Lab Created	$1,640	View
Round	1.20	J	SI1	Super Ideal	IGI	Lab Created	$1,640	View
Emerald	1.01	F	SI1	Very Good	IGI	Lab Created	$1,640	View
Emerald	0.93	G	VVS2	Ideal	IGI	Lab Created	$1,640	View
Emerald	0.91	D	VS2	Ideal	IGI	Lab Created	$1,640	View
Emerald	1.01	F	SI1	Very Good	IGI	Lab Created	$1,640	View
Cushion	0.91	E	VS2	Very Good	IGI	Lab Created	$1,640	View
Cushion	1.00	F	SI1	Very Good	IGI	Lab Created	$1,640	View
Cushion	0.91	D	SI1	Super Ideal	IGI	Lab Created	$1,640	View
Oval	1.06	H	VS2	Very Good	IGI	Lab Created	$1,640	View
Round	1.11	H	SI2	Super Ideal	IGI	Lab Created	$1,640	View
Round	0.79	D	VS1	Very Good	IGI	Lab Created	$1,640	View
Oval	1.11	E	SI2	Very Good	IGI	Lab Created	$1,640	View
Emerald	0.95	E	VS1	Super Ideal	IGI	Lab Created	$1,640	View
Emerald	0.92	G	VVS2	Ideal	IGI	Lab Created	$1,650	View
Radiant	1.04	G	SI1	Very Good	IGI	Lab Created	$1,650	View
Pear	1.04	H	SI1	Very Good	GCAL	Lab Created	$1,650	View
Round	1.07	G	SI2	Very Good	GCAL	Lab Created	$1,650	View
Round	1.01	I	SI2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.01	I	SI2	Ideal	IGI	Lab Created	$1,650	View
Round	1.10	J	SI2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.10	J	SI2	Super Ideal	IGI	Lab Created	$1,650	View
Princess	1.08	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.08	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.12	J	VS2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.21	J	SI1	Very Good	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.08	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Very Good	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Very Good	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.09	I	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.11	J	VVS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.17	J	VS1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Radiant	1.01	F	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Emerald	1.01	F	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.05	I	VS2	Super Ideal	HRD	Lab Created	$1,650	View
Oval	0.90	F	VS1	Very Good	IGI	Lab Created	$1,650	View
Round	1.01	I	SI2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.12	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.02	I	SI1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.21	J	SI1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.09	I	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	H	SI2	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.12	J	VS2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.21	J	SI1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.21	J	SI1	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.05	I	VS2	Very Good	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.02	I	VS1	Ideal	HRD	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.01	I	VS1	Ideal	GCAL	Lab Created	$1,650	View
Cushion	1.01	F	SI1	Very Good	IGI	Lab Created	$1,650	View
Radiant	1.01	F	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Cushion	0.94	G	VVS2	Very Good	IGI	Lab Created	$1,650	View
Emerald	1.01	F	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.22	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Radiant	1.01	F	SI1	Ideal	IGI	Lab Created	$1,650	View
Round	1.01	J	SI1	Ideal	IGI	Lab Created	$1,650	View
Round	1.01	I	SI2	Super Ideal	IGI	Lab Created	$1,650	View
Princess	0.91	H	VS1	Super Ideal	IGI	Lab Created	$1,650	View
Princess	1.08	J	VS1	Ideal	GCAL	Lab Created	$1,650	View
Round	1.12	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.02	I	VS1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Very Good	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.17	J	VS1	Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.12	J	VS2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Very Good	HRD	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.05	I	VS2	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.17	J	VS1	Ideal	HRD	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.17	J	VS1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.12	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.00	H	SI1	Very Good	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Cushion	1.00	H	VS2	Very Good	GCAL	Lab Created	$1,650	View
Round	1.01	I	VS1	Very Good	GCAL	Lab Created	$1,650	View
Cushion	1.01	F	SI1	Fair	IGI	Lab Created	$1,650	View
Cushion	1.01	F	SI1	Very Good	IGI	Lab Created	$1,650	View
Round	1.02	I	VS1	Super Ideal	IGI	Lab Created	$1,650	View
Pear	0.90	E	VS2	Very Good	IGI	Lab Created	$1,650	View
Round	1.05	I	VS2	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.05	I	VS2	Super Ideal	HRD	Lab Created	$1,650	View
Cushion	0.93	F	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Asscher	1.24	G	SI2	Very Good	IGI	Lab Created	$1,650	View
Cushion	1.04	G	SI1	Very Good	IGI	Lab Created	$1,650	View
Asscher	1.29	H	SI2	Very Good	IGI	Lab Created	$1,650	View
Round	1.13	H	SI2	Ideal	IGI	Lab Created	$1,650	View
Round	1.01	I	SI2	Ideal	IGI	Lab Created	$1,650	View
Round	1.01	I	SI2	Ideal	IGI	Lab Created	$1,650	View
Princess	0.90	H	VVS2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.01	I	SI2	Ideal	IGI	Lab Created	$1,650	View
Princess	0.90	I	VVS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.02	I	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.17	J	VS1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.08	J	VS1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.21	J	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.12	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.11	J	VVS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	H	SI2	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.21	J	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.21	J	SI1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	H	SI2	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.12	J	VS2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.12	J	VS2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.09	I	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.17	J	VS1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.21	J	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Ideal	HRD	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.00	H	SI1	Ideal	HRD	Lab Created	$1,650	View
Round	1.12	J	VS2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.02	I	VS1	Ideal	HRD	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Emerald	0.91	F	VVS2	Very Good	IGI	Lab Created	$1,650	View
Round	1.10	I	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.05	I	VS2	Super Ideal	HRD	Lab Created	$1,650	View
Pear	0.91	G	VS2	Very Good	IGI	Lab Created	$1,650	View
Emerald	1.03	I	VS2	Ideal	IGI	Lab Created	$1,650	View
Radiant	1.04	G	SI1	Very Good	IGI	Lab Created	$1,650	View
Oval	0.86	H	VS1	Very Good	IGI	Lab Created	$1,650	View
Pear	1.08	J	VS1	Very Good	IGI	Lab Created	$1,650	View
Round	1.04	J	VVS2	Very Good	IGI	Lab Created	$1,650	View
Round	1.12	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.32	J	SI2	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.09	I	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.00	H	SI1	Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.02	I	VS1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Ideal	HRD	Lab Created	$1,650	View
Round	1.02	I	VS1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.12	J	VS2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Very Good	HRD	Lab Created	$1,650	View
Round	1.12	J	VS2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.32	J	SI2	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	H	SI1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.00	H	SI1	Very Good	HRD	Lab Created	$1,650	View
Round	1.00	H	SI1	Ideal	HRD	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.05	I	VS2	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.17	J	VS1	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.15	J	VS1	Ideal	IGI	Lab Created	$1,650	View
Round	1.19	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Oval	1.07	I	VVS2	Very Good	IGI	Lab Created	$1,650	View
Cushion	1.01	F	SI1	Very Good	IGI	Lab Created	$1,650	View
Round	1.03	H	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.03	J	SI1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.04	I	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.10	J	VS2	Ideal	IGI	Lab Created	$1,650	View
Round	1.00	I	VS1	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.21	J	VS2	Super Ideal	IGI	Lab Created	$1,650	View
Round	1.05	I	VS2	Super Ideal	HRD	Lab Created	$1,650	View
Round	1.05	I	VS2	Ideal	HRD	Lab Created	$1,650	View
Oval	0.74	F	VS2	Very Good	IGI	Lab Created	$1,650	View
Oval	1.07	I	VVS2	Very Good	GCAL	Lab Created	$1,650	View
Cushion	0.91	F	VS2	Good	IGI	Lab Created	$1,650	View
Oval	0.90	E	SI1	Very Good	IGI	Lab Created	$1,660	View
Oval	0.90	E	SI1	Ideal	GCAL	Lab Created	$1,660	View
Radiant	1.01	F	SI1	Very Good	IGI	Lab Created	$1,660	View
Asscher	1.01	F	SI1	Very Good	IGI	Lab Created	$1,660	View
Round	0.90	I	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	0.90	I	VS1	Ideal	IGI	Lab Created	$1,660	View
Radiant	1.04	J	VVS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.03	I	SI1	Very Good	IGI	Lab Created	$1,660	View
Round	1.02	I	VS2	Super Ideal	IGI	Lab Created	$1,660	View
Round	1.10	I	SI1	Super Ideal	HRD	Lab Created	$1,660	View
Round	1.06	I	VS2	Super Ideal	HRD	Lab Created	$1,660	View
Round	1.22	J	SI1	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.22	J	VS2	Super Ideal	HRD	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.06	I	VS2	Ideal	HRD	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Oval	1.05	I	VS1	Very Good	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Princess	0.93	F	SI1	Super Ideal	IGI	Lab Created	$1,660	View
Round	1.01	H	SI1	Super Ideal	HRD	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.06	I	VS2	Super Ideal	HRD	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.01	H	SI1	Ideal	HRD	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.06	H	SI1	Ideal	HRD	Lab Created	$1,660	View
Emerald	1.02	F	SI1	Good	IGI	Lab Created	$1,660	View
Pear	0.94	G	VVS2	Very Good	IGI	Lab Created	$1,660	View
Radiant	0.90	E	VS2	Good	IGI	Lab Created	$1,660	View
Round	0.90	G	VS2	Super Ideal	IGI	Lab Created	$1,660	View
Round	0.87	E	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	0.93	F	SI2	Ideal	IGI	Lab Created	$1,660	View
Pear	0.93	E	SI1	Very Good	IGI	Lab Created	$1,660	View
Cushion	1.01	F	SI1	Very Good	IGI	Lab Created	$1,660	View
Asscher	1.01	F	SI1	Very Good	IGI	Lab Created	$1,660	View
Asscher	1.01	F	SI1	Very Good	IGI	Lab Created	$1,660	View
Cushion	1.01	F	SI1	Very Good	IGI	Lab Created	$1,660	View
Cushion	1.01	F	SI1	Very Good	IGI	Lab Created	$1,660	View
Asscher	1.01	F	SI1	Very Good	IGI	Lab Created	$1,660	View
Round	0.90	I	VS1	Ideal	IGI	Lab Created	$1,660	View
Oval	0.91	F	VS2	Very Good	IGI	Lab Created	$1,660	View
Princess	0.91	H	VVS2	Super Ideal	IGI	Lab Created	$1,660	View
Round	0.90	I	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.03	I	SI1	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Very Good	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.01	H	SI1	Super Ideal	HRD	Lab Created	$1,660	View
Round	1.22	J	VS2	Super Ideal	HRD	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.22	J	SI1	Super Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.01	H	SI1	Super Ideal	HRD	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.20	J	VS2	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
Round	1.16	J	VS1	Ideal	IGI	Lab Created	$1,660	View
