,listID,address,price,bedrooms,bathrooms,square_feet,city,zipcode,state,lat,lon,SHAPE
572,615,501 W Iris Ave,175000.0,3,2,1956,Mcallen,78501,TX,26.2339011845515,-98.2190397353946,"{'x': -98.2190397353946, 'y': 26.2339011845515, 'spatialReference': {'wkid': 4326}}"
573,616,10700 N 26th St,795000.0,6,8,6205,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
574,617,2112 Queens Ave,290206.0,4,3,2949,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
575,618,6204 N 17th St,189900.0,3,2,2072,Mcallen,78504,TX,26.2602535565142,-98.2284917238325,"{'x': -98.2284917238325, 'y': 26.2602535565142, 'spatialReference': {'wkid': 4326}}"
576,619,115 E Dallas Ave,139900.0,3,2,1708,Mcallen,78501,TX,26.1981804083441,-98.2199313729746,"{'x': -98.2199313729746, 'y': 26.1981804083441, 'spatialReference': {'wkid': 4326}}"
577,620,808 N 35th St,119000.0,2,2,1629,Mcallen,78501,TX,26.2146672220599,-98.2581892031785,"{'x': -98.2581892031785, 'y': 26.2146672220599, 'spatialReference': {'wkid': 4326}}"
578,621,3929 Swallow Ave,115089.0,3,2,1822,Mcallen,78504,TX,26.2700560049438,-98.253955643324,"{'x': -98.253955643324, 'y': 26.2700560049438, 'spatialReference': {'wkid': 4326}}"
579,622,7516 N 3rd St,385000.0,5,4,3301,Mcallen,78504,TX,26.2699710130817,-98.2113036912418,"{'x': -98.2113036912418, 'y': 26.2699710130817, 'spatialReference': {'wkid': 4326}}"
580,623,2012 N 47th St,239000.0,3,3,1949,Mcallen,78501,TX,26.2279783798605,-98.270006125852,"{'x': -98.270006125852, 'y': 26.2279783798605, 'spatialReference': {'wkid': 4326}}"
581,624,301 Condor Ave,259900.0,4,3,2770,Mcallen,78504,TX,26.2517424444193,-98.2151439280253,"{'x': -98.2151439280253, 'y': 26.2517424444193, 'spatialReference': {'wkid': 4326}}"
582,625,5715 N 3rd Ln,419000.0,4,4,3370,Mcallen,78504,TX,26.2535749222791,-98.2142542498668,"{'x': -98.2142542498668, 'y': 26.2535749222791, 'spatialReference': {'wkid': 4326}}"
583,626,4604 Ensenada Ave,370079.0,4,2,3380,Mcallen,78503,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
584,627,3817 Whitewing Ave,90000.0,3,1,1189,Mcallen,78501,TX,26.2319755347486,-98.2593597462873,"{'x': -98.2593597462873, 'y': 26.2319755347486, 'spatialReference': {'wkid': 4326}}"
585,628,2800 Shasta Ave,139900.0,3,2,1391,Mcallen,78504,TX,26.2471440132618,-98.2453442506724,"{'x': -98.2453442506724, 'y': 26.2471440132618, 'spatialReference': {'wkid': 4326}}"
586,629,7201 N 4th St,196000.0,4,3,1964,Mcallen,78504,TX,26.2658358799364,-98.2133147095928,"{'x': -98.2133147095928, 'y': 26.2658358799364, 'spatialReference': {'wkid': 4326}}"
587,630,4500 N 3rd St,329000.0,4,3,3108,Mcallen,78504,TX,26.2422780877055,-98.2149211397878,"{'x': -98.2149211397878, 'y': 26.2422780877055, 'spatialReference': {'wkid': 4326}}"
588,631,4425 Quail Ave,159000.0,3,2,1810,Mcallen,78504,TX,26.2696727739124,-98.2599411552901,"{'x': -98.2599411552901, 'y': 26.2696727739124, 'spatialReference': {'wkid': 4326}}"
589,633,508 Baywood Ave,82000.0,3,1,876,Mcallen,78501,TX,26.2040593114887,-98.2235206126797,"{'x': -98.2235206126797, 'y': 26.2040593114887, 'spatialReference': {'wkid': 4326}}"
590,634,201 Ben Hogan Ave,550000.0,5,3,3964,Mcallen,78503,TX,26.1801714345623,-98.2251104872145,"{'x': -98.2251104872145, 'y': 26.1801714345623, 'spatialReference': {'wkid': 4326}}"
591,635,504 Grambling Ave,385000.0,4,5,2765,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
592,636,1111 Vanessa Ave,80000.0,3,2,1535,Mcallen,78503,TX,26.1497251908512,-98.2402166934511,"{'x': -98.2402166934511, 'y': 26.1497251908512, 'spatialReference': {'wkid': 4326}}"
593,637,3005 Hondo Ave,187000.0,3,3,1620,Mcallen,78504,TX,26.3083952470846,-98.2369368772245,"{'x': -98.2369368772245, 'y': 26.3083952470846, 'spatialReference': {'wkid': 4326}}"
594,638,3601 Goldcrest Ave,190000.0,4,3,2059,Mcallen,78504,TX,26.2590792383715,-98.2510112547591,"{'x': -98.2510112547591, 'y': 26.2590792383715, 'spatialReference': {'wkid': 4326}}"
595,639,2600 Xavier,295000.0,5,4,3569,Mcallen,78504,TX,26.297239592479,-98.2329787774813,"{'x': -98.2329787774813, 'y': 26.297239592479, 'spatialReference': {'wkid': 4326}}"
596,640,221 Auburn Ave,285000.0,4,3,2753,Mcallen,78504,TX,26.2728787074426,-98.2060502368842,"{'x': -98.2060502368842, 'y': 26.2728787074426, 'spatialReference': {'wkid': 4326}}"
597,641,921 N 35th St,188000.0,4,2,2120,Mcallen,78501,TX,26.2157199984518,-98.2586473809472,"{'x': -98.2586473809472, 'y': 26.2157199984518, 'spatialReference': {'wkid': 4326}}"
598,642,6003 N 44th Ln,175000.0,4,2,2217,Mcallen,78504,TX,26.2622765059164,-98.2610298131057,"{'x': -98.2610298131057, 'y': 26.2622765059164, 'spatialReference': {'wkid': 4326}}"
599,643,2201 S 45th St,409000.0,4,4,2975,Mcallen,78503,TX,26.189157694038,-98.2732255439576,"{'x': -98.2732255439576, 'y': 26.189157694038, 'spatialReference': {'wkid': 4326}}"
600,644,2516 Fir Ave,127500.0,4,2,1780,Mcallen,78501,TX,26.2111833227935,-98.2468748024124,"{'x': -98.2468748024124, 'y': 26.2111833227935, 'spatialReference': {'wkid': 4326}}"
601,645,606 S 1st Ln,550000.0,4,5,4159,Mcallen,78501,TX,26.196157663282,-98.2215179903192,"{'x': -98.2215179903192, 'y': 26.196157663282, 'spatialReference': {'wkid': 4326}}"
602,646,2004 S 48th St,398000.0,3,3,2649,Mcallen,78503,TX,26.1913385683453,-98.2763436550758,"{'x': -98.2763436550758, 'y': 26.1913385683453, 'spatialReference': {'wkid': 4326}}"
603,647,5125 Gumwood Ave,375000.0,4,6,2631,Mcallen,78501,TX,26.2161283657855,-98.2763234341718,"{'x': -98.2763234341718, 'y': 26.2161283657855, 'spatialReference': {'wkid': 4326}}"
604,648,6909 N 39th St,199000.0,4,3,2836,Mcallen,78504,TX,26.2682321059483,-98.2533805293817,"{'x': -98.2533805293817, 'y': 26.2682321059483, 'spatialReference': {'wkid': 4326}}"
605,649,4906 N 24th Ln,174000.0,3,2,1937,Mcallen,78504,TX,26.2507079735582,-98.2394682604985,"{'x': -98.2394682604985, 'y': 26.2507079735582, 'spatialReference': {'wkid': 4326}}"
606,650,1107 Harvey St,215000.0,4,2,2421,Mcallen,78501,TX,26.2286956147727,-98.227066074406,"{'x': -98.227066074406, 'y': 26.2286956147727, 'spatialReference': {'wkid': 4326}}"
607,651,3516 Kingsborough Ave,199000.0,4,4,2209,Mcallen,78504,TX,26.2873138613057,-98.2448201602573,"{'x': -98.2448201602573, 'y': 26.2873138613057, 'spatialReference': {'wkid': 4326}}"
608,652,1108 Harvey St,165000.0,3,2,1976,Mcallen,78501,TX,26.2288698323926,-98.2270086073319,"{'x': -98.2270086073319, 'y': 26.2288698323926, 'spatialReference': {'wkid': 4326}}"
609,653,708 Shasta Ave,455000.0,3,3,3262,Mcallen,78504,TX,26.2432125575967,-98.220118771056,"{'x': -98.220118771056, 'y': 26.2432125575967, 'spatialReference': {'wkid': 4326}}"
610,654,711 Kendlewood Ave,289000.0,3,3,2618,Mcallen,78501,TX,26.2128500837935,-98.2254261772524,"{'x': -98.2254261772524, 'y': 26.2128500837935, 'spatialReference': {'wkid': 4326}}"
611,655,304 Toucan Ave,230000.0,3,4,2534,Mcallen,78504,TX,26.2667183621399,-98.212999604617,"{'x': -98.212999604617, 'y': 26.2667183621399, 'spatialReference': {'wkid': 4326}}"
612,656,2620 Swallow Ave,184000.0,4,3,1852,Mcallen,78504,TX,26.2685786170994,-98.2427715644155,"{'x': -98.2427715644155, 'y': 26.2685786170994, 'spatialReference': {'wkid': 4326}}"
613,657,309 Cardinal Ave,295000.0,4,3,2848,Mcallen,78504,TX,26.250980041471,-98.2152217814162,"{'x': -98.2152217814162, 'y': 26.250980041471, 'spatialReference': {'wkid': 4326}}"
614,658,3601 Daffodil Ave,329000.0,4,3,3800,Mcallen,78501,TX,26.2349312411577,-98.2558074520381,"{'x': -98.2558074520381, 'y': 26.2349312411577, 'spatialReference': {'wkid': 4326}}"
615,659,10203 N 27th Ln,208999.0,3,3,1804,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
616,660,620 N 29th St,130000.0,3,3,2272,Mcallen,78501,TX,26.2121211284597,-98.252456900486,"{'x': -98.252456900486, 'y': 26.2121211284597, 'spatialReference': {'wkid': 4326}}"
617,661,2821 Grayson Ave,209900.0,3,3,2147,Mcallen,78504,TX,26.2823269290579,-98.2393355610749,"{'x': -98.2393355610749, 'y': 26.2823269290579, 'spatialReference': {'wkid': 4326}}"
618,662,701 S 27th St,94500.0,3,1,1144,Mcallen,78501,TX,26.1996802428326,-98.2527488120454,"{'x': -98.2527488120454, 'y': 26.1996802428326, 'spatialReference': {'wkid': 4326}}"
619,663,3413 Palenque Dr,283500.0,5,3,3161,Mcallen,78504,TX,26.2917690178723,-98.2485938476108,"{'x': -98.2485938476108, 'y': 26.2917690178723, 'spatialReference': {'wkid': 4326}}"
620,664,3616 Queta Ave,138000.0,3,2,1506,Mcallen,78503,TX,26.1618315529877,-98.2685150094223,"{'x': -98.2685150094223, 'y': 26.1618315529877, 'spatialReference': {'wkid': 4326}}"
621,665,913 S 16th St,96000.0,2,1,780,Mcallen,78501,TX,26.1960563112005,-98.2386947765034,"{'x': -98.2386947765034, 'y': 26.1960563112005, 'spatialReference': {'wkid': 4326}}"
622,666,(undisclosed Address),268000.0,4,3,2613,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
623,667,126 W Whitewing Ave,299000.0,4,4,2783,Mcallen,78501,TX,26.2261399979367,-98.2153236778587,"{'x': -98.2153236778587, 'y': 26.2261399979367, 'spatialReference': {'wkid': 4326}}"
624,668,2604 Denton Creek Ave,650000.0,5,7,3907,Mcallen,78504,TX,26.3035547454475,-98.2337498585056,"{'x': -98.2337498585056, 'y': 26.3035547454475, 'spatialReference': {'wkid': 4326}}"
625,669,113 E Dallas Ave,118500.0,3,2,1350,Mcallen,78501,TX,26.1981844583511,-98.2199585851999,"{'x': -98.2199585851999, 'y': 26.1981844583511, 'spatialReference': {'wkid': 4326}}"
626,670,5145 Lost Creek Lane,249900.0,3,2,1970,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
627,671,325 Heron Ave,475000.0,4,5,3520,Mcallen,78504,TX,26.2568883778199,-98.2137963962888,"{'x': -98.2137963962888, 'y': 26.2568883778199, 'spatialReference': {'wkid': 4326}}"
628,672,401 S 21st St,69995.0,1,1,642,Mcallen,78501,TX,26.2015109762232,-98.2423808372053,"{'x': -98.2423808372053, 'y': 26.2015109762232, 'spatialReference': {'wkid': 4326}}"
629,673,501 S Rose Ellen Cir,258900.0,3,2,3206,Mcallen,78501,TX,26.1982412188488,-98.216016431795,"{'x': -98.216016431795, 'y': 26.1982412188488, 'spatialReference': {'wkid': 4326}}"
630,674,4813 N 33rd St,269900.0,3,3,2724,Mcallen,78504,TX,26.2568423434659,-98.248749563558,"{'x': -98.248749563558, 'y': 26.2568423434659, 'spatialReference': {'wkid': 4326}}"
631,675,1229 E Agusta Ave,298000.0,3,4,3072,Mcallen,78503,TX,26.1675879457017,-98.2116397450834,"{'x': -98.2116397450834, 'y': 26.1675879457017, 'spatialReference': {'wkid': 4326}}"
632,676,2214 S 49th Ln,420000.0,5,5,3272,Mcallen,78503,TX,26.1898260916026,-98.278708101998,"{'x': -98.278708101998, 'y': 26.1898260916026, 'spatialReference': {'wkid': 4326}}"
633,677,9512 N 17th St,236500.0,4,3,2028,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
634,678,1705 Tulip Ave,175000.0,3,2,2210,Mcallen,78504,TX,26.2455009468806,-98.2298209960283,"{'x': -98.2298209960283, 'y': 26.2455009468806, 'spatialReference': {'wkid': 4326}}"
635,679,321 Lark Ave,239900.0,3,2,2007,Mcallen,78504,TX,26.259522074627,-98.2150653952763,"{'x': -98.2150653952763, 'y': 26.259522074627, 'spatialReference': {'wkid': 4326}}"
636,680,6001 N Ware Rd,850000.0,7,6,5605,Mcallen,78504,TX,26.2610185581677,-98.254459383757,"{'x': -98.254459383757, 'y': 26.2610185581677, 'spatialReference': {'wkid': 4326}}"
637,681,3109 Ursula Ave,165000.0,3,3,1651,Mcallen,78503,TX,26.1571506732572,-98.2640479148061,"{'x': -98.2640479148061, 'y': 26.1571506732572, 'spatialReference': {'wkid': 4326}}"
638,682,1500 Wisteria Ave,249900.0,4,3,2636,Mcallen,78504,TX,26.2482546518741,-98.2274885893558,"{'x': -98.2274885893558, 'y': 26.2482546518741, 'spatialReference': {'wkid': 4326}}"
639,683,10208 N Bentsen Rd,750000.0,5,6,5943,Mcallen,78504,TX,26.298559865804,-98.2541047203813,"{'x': -98.2541047203813, 'y': 26.298559865804, 'spatialReference': {'wkid': 4326}}"
640,684,204 Water Lilly Ave,499000.0,4,5,3838,Mcallen,78504,TX,26.2460391370068,-98.2147733189179,"{'x': -98.2147733189179, 'y': 26.2460391370068, 'spatialReference': {'wkid': 4326}}"
641,685,4902 N 47th Ln,195000.0,5,4,2604,Mcallen,78504,TX,26.2551031532472,-98.2654855660284,"{'x': -98.2654855660284, 'y': 26.2551031532472, 'spatialReference': {'wkid': 4326}}"
642,686,4700 Quail Ave,189900.0,3,2,1834,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
643,687,9101 N 28th St,179000.0,3,2,1954,Mcallen,78504,TX,26.2888697925268,-98.2381583630519,"{'x': -98.2381583630519, 'y': 26.2888697925268, 'spatialReference': {'wkid': 4326}}"
644,688,2900 Wanda Ave,229900.0,3,4,2389,Mcallen,78503,TX,26.1651537539797,-98.2476918315878,"{'x': -98.2476918315878, 'y': 26.1651537539797, 'spatialReference': {'wkid': 4326}}"
645,689,7800 N 1st St,320000.0,4,3,2838,Mcallen,78504,TX,26.2718938596202,-98.2082739774182,"{'x': -98.2082739774182, 'y': 26.2718938596202, 'spatialReference': {'wkid': 4326}}"
646,690,2701 Pelican Ave,184900.0,3,2,2156,Mcallen,78504,TX,26.2662451922948,-98.2409990195557,"{'x': -98.2409990195557, 'y': 26.2662451922948, 'spatialReference': {'wkid': 4326}}"
647,691,400 E Bluebird Ave,249900.0,4,3,2340,Mcallen,78504,TX,26.2497019515802,-98.2080860119393,"{'x': -98.2080860119393, 'y': 26.2497019515802, 'spatialReference': {'wkid': 4326}}"
648,692,7105 N 4th St,225000.0,4,3,2594,Mcallen,78504,TX,26.2649310926962,-98.2134663933349,"{'x': -98.2134663933349, 'y': 26.2649310926962, 'spatialReference': {'wkid': 4326}}"
649,693,814 S 16th 1/2 St,59900.0,3,1,1672,Mcallen,78501,TX,26.1969809520021,-98.2387280372073,"{'x': -98.2387280372073, 'y': 26.1969809520021, 'spatialReference': {'wkid': 4326}}"
650,694,6008 N 17th St,230000.0,3,2,2260,Mcallen,78504,TX,26.2588577704172,-98.2287055194707,"{'x': -98.2287055194707, 'y': 26.2588577704172, 'spatialReference': {'wkid': 4326}}"
651,695,1824 Harvard Ave,272900.0,4,4,2313,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
652,696,6905 N 31st St,150000.0,3,2,1743,Mcallen,78504,TX,26.2690553974825,-98.2443432228074,"{'x': -98.2443432228074, 'y': 26.2690553974825, 'spatialReference': {'wkid': 4326}}"
653,697,3620 La Vista Ave,113500.0,3,2,984,Mcallen,78501,TX,26.2297963004288,-98.2576951275674,"{'x': -98.2576951275674, 'y': 26.2297963004288, 'spatialReference': {'wkid': 4326}}"
654,698,100 Eagle Ave,1175000.0,7,10,9584,Mcallen,78504,TX,26.2535158229645,-98.2110601119616,"{'x': -98.2110601119616, 'y': 26.2535158229645, 'spatialReference': {'wkid': 4326}}"
655,699,2400 Denton Creek Ave,210000.0,3,2,2018,Mcallen,78504,TX,26.303193,-98.228914,"{'x': -98.228914, 'y': 26.303193, 'spatialReference': {'wkid': 4326}}"
656,700,4904 La Vista St,211900.0,4,4,2476,Mcallen,78501,TX,26.2311172578185,-98.2725943115323,"{'x': -98.2725943115323, 'y': 26.2311172578185, 'spatialReference': {'wkid': 4326}}"
657,701,5901 N 12th St,140000.0,3,2,1462,Mcallen,78504,TX,26.2570315662612,-98.2232108698756,"{'x': -98.2232108698756, 'y': 26.2570315662612, 'spatialReference': {'wkid': 4326}}"
658,702,13201 N Depot Rd,989000.0,5,6,6371,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
659,703,5601 N 36th St,169000.0,4,3,2313,Mcallen,78504,TX,26.2569260041536,-98.251306831591,"{'x': -98.251306831591, 'y': 26.2569260041536, 'spatialReference': {'wkid': 4326}}"
660,704,3009 Gull Ave,169000.0,3,2,1721,Mcallen,78504,TX,26.2590907243299,-98.2474438684805,"{'x': -98.2474438684805, 'y': 26.2590907243299, 'spatialReference': {'wkid': 4326}}"
661,705,2421 Sandpiper Ave,222000.0,4,2,1930,Mcallen,78504,TX,26.2686597641963,-98.2373537980215,"{'x': -98.2373537980215, 'y': 26.2686597641963, 'spatialReference': {'wkid': 4326}}"
662,706,1420 Northgate Ln,1390000.0,5,5,5905,Mcallen,78504,TX,26.2859743400768,-98.2208353176161,"{'x': -98.2208353176161, 'y': 26.2859743400768, 'spatialReference': {'wkid': 4326}}"
663,707,13407 N 37th Ln,299995.0,3,3,2869,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
664,708,113 E Warbler Ave,240000.0,4,2,2361,Mcallen,78504,TX,26.2692121665776,-98.2086983938838,"{'x': -98.2086983938838, 'y': 26.2692121665776, 'spatialReference': {'wkid': 4326}}"
665,709,2200 N H St,208000.0,4,3,2508,Mcallen,78501,TX,26.220455105217,-98.2077526070796,"{'x': -98.2077526070796, 'y': 26.220455105217, 'spatialReference': {'wkid': 4326}}"
666,710,216 Ben Hogan Ave,459900.0,5,5,3263,Mcallen,78503,TX,26.1803764274833,-98.2252757709661,"{'x': -98.2252757709661, 'y': 26.1803764274833, 'spatialReference': {'wkid': 4326}}"
667,711,4616 Ben Hogan Ave,315000.0,4,3,2656,Mcallen,78503,TX,26.187236741793,-98.2761158352466,"{'x': -98.2761158352466, 'y': 26.187236741793, 'spatialReference': {'wkid': 4326}}"
668,712,505 N 15th St,560000.0,4,4,3300,Mcallen,78501,TX,26.2086168965021,-98.234960910501,"{'x': -98.234960910501, 'y': 26.2086168965021, 'spatialReference': {'wkid': 4326}}"
669,713,128 W Marigold Ave,275000.0,4,3,2974,Mcallen,78501,TX,26.2369877742437,-98.2135959769603,"{'x': -98.2135959769603, 'y': 26.2369877742437, 'spatialReference': {'wkid': 4326}}"
670,714,2315 S 42nd Ln,299000.0,4,5,3118,Mcallen,78503,TX,26.1651537539797,-98.2476918315878,"{'x': -98.2476918315878, 'y': 26.1651537539797, 'spatialReference': {'wkid': 4326}}"
671,715,7300 N 5th St,410000.0,5,4,3714,Mcallen,78504,TX,26.2704059552379,-98.2132799494898,"{'x': -98.2132799494898, 'y': 26.2704059552379, 'spatialReference': {'wkid': 4326}}"
672,716,5813 N 3rd St,759900.0,4,5,5609,Mcallen,78504,TX,26.2534517646678,-98.2133054419445,"{'x': -98.2133054419445, 'y': 26.2534517646678, 'spatialReference': {'wkid': 4326}}"
673,717,415 Victoria Ave,299900.0,4,3,2793,Mcallen,78503,TX,26.181626,-98.227129,"{'x': -98.227129, 'y': 26.181626, 'spatialReference': {'wkid': 4326}}"
674,718,3624 S G St,279900.0,4,5,2845,Mcallen,78503,TX,26.1666815042622,-98.2182720250427,"{'x': -98.2182720250427, 'y': 26.1666815042622, 'spatialReference': {'wkid': 4326}}"
675,719,1817 Jefferson Ave,410000.0,4,5,3763,Mcallen,78504,TX,26.2830791630749,-98.2270689181252,"{'x': -98.2270689181252, 'y': 26.2830791630749, 'spatialReference': {'wkid': 4326}}"
676,720,400 E Dallas Ave,219900.0,4,3,2864,Mcallen,78501,TX,26.1974049965196,-98.2170713811701,"{'x': -98.2170713811701, 'y': 26.1974049965196, 'spatialReference': {'wkid': 4326}}"
677,721,2613 Brazos Ave,595000.0,4,4,3891,Mcallen,78504,TX,26.3020040502353,-98.2325210669444,"{'x': -98.2325210669444, 'y': 26.3020040502353, 'spatialReference': {'wkid': 4326}}"
678,722,4208 Whitewing Ave,177500.0,3,3,1683,Mcallen,78501,TX,26.232965806829,-98.2640362180819,"{'x': -98.2640362180819, 'y': 26.232965806829, 'spatialReference': {'wkid': 4326}}"
679,723,3313 N 36th Ln,195000.0,3,3,2248,Mcallen,78501,TX,26.2385416723493,-98.2557558881615,"{'x': -98.2557558881615, 'y': 26.2385416723493, 'spatialReference': {'wkid': 4326}}"
680,724,5817 Oriole Ave,229900.0,3,4,1835,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
681,725,1200 Hibiscus Ave,169000.0,3,2,1584,Mcallen,78501,TX,26.2343469109367,-98.227563056108,"{'x': -98.227563056108, 'y': 26.2343469109367, 'spatialReference': {'wkid': 4326}}"
682,726,3700 Neuhaus Dr,350000.0,5,3,3000,Mcallen,78503,TX,26.1826412921736,-98.2680238464767,"{'x': -98.2680238464767, 'y': 26.1826412921736, 'spatialReference': {'wkid': 4326}}"
683,727,1201 Hibiscus Ave,320000.0,4,3,2809,Mcallen,78501,TX,26.2341683472075,-98.2275895495982,"{'x': -98.2275895495982, 'y': 26.2341683472075, 'spatialReference': {'wkid': 4326}}"
684,728,7324 N 4th St,612000.0,4,6,3908,Mcallen,78504,TX,26.2681219888131,-98.212678491043,"{'x': -98.212678491043, 'y': 26.2681219888131, 'spatialReference': {'wkid': 4326}}"
685,729,6208 N Cynthia St,271000.0,4,5,3319,Mcallen,78504,TX,26.257990585568,-98.2076367898781,"{'x': -98.2076367898781, 'y': 26.257990585568, 'spatialReference': {'wkid': 4326}}"
686,730,130 Ulex Ave,175000.0,4,3,2208,Mcallen,78504,TX,26.2446549503456,-98.2113722794781,"{'x': -98.2113722794781, 'y': 26.2446549503456, 'spatialReference': {'wkid': 4326}}"
687,731,800 S Cynthia St,218000.0,4,3,3000,Mcallen,78501,TX,26.1943129758354,-98.2186832948951,"{'x': -98.2186832948951, 'y': 26.1943129758354, 'spatialReference': {'wkid': 4326}}"
688,732,2209 Providence Ave,193900.0,3,2,1824,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
689,733,4421 Caddo Ln,279000.0,3,3,2204,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
690,734,4701 Thunderbird Ave,114905.0,4,2,1937,Mcallen,78504,TX,26.2729018605865,-98.2622083409017,"{'x': -98.2622083409017, 'y': 26.2729018605865, 'spatialReference': {'wkid': 4326}}"
691,735,625 W Jackson Ave,332000.0,5,3,2681,Mcallen,78501,TX,26.1936905547911,-98.227627201932,"{'x': -98.227627201932, 'y': 26.1936905547911, 'spatialReference': {'wkid': 4326}}"
692,736,8600 N Taylor Rd,800000.0,4,4,4524,Mcallen,78504,TX,26.2861312660373,-98.2648312857251,"{'x': -98.2648312857251, 'y': 26.2861312660373, 'spatialReference': {'wkid': 4326}}"
693,737,4613 N 8th St,264000.0,4,4,2733,Mcallen,78504,TX,26.2449155021101,-98.2204141811834,"{'x': -98.2204141811834, 'y': 26.2449155021101, 'spatialReference': {'wkid': 4326}}"
694,738,6108 N 32nd St,145000.0,3,2,2060,Mcallen,78504,TX,26.2626815565823,-98.2469949444283,"{'x': -98.2469949444283, 'y': 26.2626815565823, 'spatialReference': {'wkid': 4326}}"
695,739,1916 N 46th St,274000.0,3,4,2006,Mcallen,78501,TX,26.2287084827824,-98.2690008314694,"{'x': -98.2690008314694, 'y': 26.2287084827824, 'spatialReference': {'wkid': 4326}}"
696,740,3809 Mynah Ave,144500.0,3,2,1898,Mcallen,78504,TX,26.26537472113,-98.2547852519684,"{'x': -98.2547852519684, 'y': 26.26537472113, 'spatialReference': {'wkid': 4326}}"
697,741,3704 S I St,345000.0,4,4,3346,Mcallen,78503,TX,26.1662281585049,-98.2161010684045,"{'x': -98.2161010684045, 'y': 26.1662281585049, 'spatialReference': {'wkid': 4326}}"
698,742,3400 Water Lilly Ave,169000.0,4,2,1937,Mcallen,78504,TX,26.2515309392048,-98.2505893100835,"{'x': -98.2505893100835, 'y': 26.2515309392048, 'spatialReference': {'wkid': 4326}}"
699,743,3004 Queens Ave,122500.0,3,3,1634,Mcallen,78504,TX,26.2920008719172,-98.2392875383673,"{'x': -98.2392875383673, 'y': 26.2920008719172, 'spatialReference': {'wkid': 4326}}"
700,744,100 W Flamingo Ct,598000.0,4,5,3454,Mcallen,78504,TX,26.2540568955118,-98.2101682302348,"{'x': -98.2101682302348, 'y': 26.2540568955118, 'spatialReference': {'wkid': 4326}}"
701,745,2016 S 48th St,254500.0,3,3,2800,Mcallen,78503,TX,26.1912531909374,-98.2763653209747,"{'x': -98.2763653209747, 'y': 26.1912531909374, 'spatialReference': {'wkid': 4326}}"
702,746,103 E Augusta Sq S,1200000.0,5,6,6251,Mcallen,78503,TX,26.1787967195732,-98.2213838272154,"{'x': -98.2213838272154, 'y': 26.1787967195732, 'spatialReference': {'wkid': 4326}}"
703,747,3812 Ware Del Norte,127000.0,3,2,1943,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
704,748,4609 Savannah Ave,359000.0,4,4,3199,Mcallen,78503,TX,26.1929700351087,-98.2743739590544,"{'x': -98.2743739590544, 'y': 26.1929700351087, 'spatialReference': {'wkid': 4326}}"
705,749,3308 Southern Breeze Ave,359900.0,5,4,3829,Mcallen,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
706,750,4401 S L St,585000.0,4,5,4540,Mcallen,78503,TX,26.1651537539797,-98.2476918315878,"{'x': -98.2476918315878, 'y': 26.1651537539797, 'spatialReference': {'wkid': 4326}}"
